Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Cuts-men,slate-crew-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0588.jpg?v=1573679706,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,slate-crew-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0596.jpg?v=1573679706,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,slate-l-s-henley-curve-hem,Slate L/S Henley Curve-Hem,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This long sleeve henley is paired with our original curve-hem giving a classic an elevated bottom cut to reduce bunching around the waist. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/slate-l-s-henley-curve-hem,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/slate-ls-henley-curve_e7682c45-e5ee-4773-adfa-42d3e386c2d4.jpg?v=1573679718,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,slate-l-s-henley-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0527.jpg?v=1573679723,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,slate-l-s-henley-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0523.jpg?v=1573679723,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,slate-l-s-henley-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0525.jpg?v=1573679723,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-l-s-crew-curve-hem,Black L/S Crew Curve-Hem,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This long sleeve crew is paired with our original curve-hem giving a classic an elevated bottom cut to reduce bunching around the waist. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/black-l-s-crew-curve-hem,,,,1,,deny,manual,64,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/black-ls-crew-curve.jpg?v=1573163453,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-l-s-crew-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Black_On-Model_Video_0698.jpg?v=1573492673,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-l-s-crew-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Black-219-10-15_On-Model_Video_0720.jpg?v=1573492677,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,burnt-pink-crew-elongated,Burnt Pink Crew Elongated,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Crafted with the modern man in mind, this CUT demonstrates true class with an urban feel. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/burnt-pink-crew-elongated,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Elongated-Tee-Burnt-Pink.jpg?v=1563226109,1,,FALSE,,,,,,,,,,,,,,,,,,,,
