Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Johnnie-O-men,fonda-printed-cutaway-collar-oxford-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4680_FONDA_Mens_Woven_GULF_BLUE_Detail_3_SM_Gray.jpg?v=1560366895,4,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,fonda-printed-cutaway-collar-oxford-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4680_FONDA_Mens_Woven_GULF_BLUE_Detail_4_SM_Gray.jpg?v=1560366895,5,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,fonda-printed-cutaway-collar-oxford-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/swt--fonda_gulf_blue.png?v=1560366895,6,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,reece-seam-sealed-waterproof-rain-jacket,Reece Seam-Sealed Waterproof Rain Jacket,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>A real need to have, especially when it starts coming down like cats and dogs. The Reece seam-sealed, water proof jacket will keep you dry. Plus, three zip pockets to keep your stuff as dry as you are.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6' 1"" 185 pounds and is wearing a size MR.\nClick buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Johnnie-O will gladly accept returns of any full price, unworn, unwashed merchandise for a full refund, or exchange within 30 days of purchase. Please note that any original shipping charges are not eligible for refund.</sectionBody></section></sections>",Johnnie-O-men,MJK,"johnnie-o, outerwear",,Title, Default Title,Link,https://www.johnnie-o.com/products/reece-seam-sealed-waterproof-rain-jacket,,,,1,,deny,manual,295,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMJK1260_REECE_Mens_Outerwear_ABYSS_0851_ed372d4d-9ee3-43e5-8cdf-44d6ec418f9e.jpg?v=1542741353,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,reece-seam-sealed-waterproof-rain-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMJK1260_REECE_Mens_Outerwear_ABYSS_0853_d0238867-98b8-4f9b-94b1-0120ee562b51.jpg?v=1542741353,2,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,reece-seam-sealed-waterproof-rain-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMJK1260_REECE_Mens_Outerwear_ABYSS-5727_a558a752-aa24-4f0b-8408-ff8ba9362c86.jpg?v=1542741353,3,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,reece-seam-sealed-waterproof-rain-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMJK1260_REECE_Mens_Outerwear_ABYSS-5732_cbedf66e-efb4-46dc-8fcb-ab6434abebdf.jpg?v=1542741353,4,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,reece-seam-sealed-waterproof-rain-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMJK1260_REECE_Mens_Outerwear_ABYSS-2034_77d21c56-0478-493f-a5af-78a92563487e.jpg?v=1542741353,5,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,reece-seam-sealed-waterproof-rain-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/swt--reece_abyss_cc803d80-5022-45e2-adb8-ae28e8897e47.png?v=1542741353,6,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-jackson-hangin-out-button-down-shirt,Big and Tall Jackson Hangin' Out Button Down Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>We invite you to DUCK THE TUCK!  Our “Hangin' Out” Collection of shirts are designed to be worn hangin' out; anytime, anywhere, for the ultimate in casual sophistication . These shirts feature just the right amount of tapering for a clean look, a lower sitting bottom button that reduces the dreaded flair, and a dialed-in length for the perfect Hangin' Out look.\nAll Hangin’ Out woven shirts come with our signature Tweener Button, which is hidden between the 2nd and 3rd button to bridge the gap between too buttoned-up and not buttoned-up enough. Get involved!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6' 1"" 185 pounds and is wearing a size MR.\nClick buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Johnnie-O will gladly accept returns of any full price, unworn, unwashed merchandise for a full refund, or exchange within 30 days of purchase. Please note that any original shipping charges are not eligible for refund.</sectionBody></section></sections>",Johnnie-O-men,MWL,"johnnie-o",,Title, Default Title,Link,https://www.johnnie-o.com/products/big-and-tall-jackson-hangin-out-button-down-shirt,,,,1,,deny,manual,125,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4590_JACKSON_Mens_Woven_CRANBERRY_Front_SM_Gray_424f9b84-6eee-4d13-89d7-0ad9bf680c72.jpg?v=1568239332,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-jackson-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4590_JACKSON_Mens_Woven_CRANBERRY_Front_flt_SM_Gray_c7727971-72f0-41cf-a418-86764f4fdc50.jpg?v=1568239332,2,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-jackson-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4590_JACKSON_Mens_Woven_CRANBERRY_Detail2_SM_Gray_c6e1d35e-7d4b-49ee-b940-7e723eccbeb4.jpg?v=1568239332,3,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-jackson-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4590_JACKSON_Mens_Woven_CRANBERRY_Detail_SM_Gray_5cc2fa99-fde7-4dac-bfee-ddbe98ef2574.jpg?v=1568239332,4,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-jackson-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4590_JACKSON_Mens_Woven_CRANBERRY_Detail3_7c0bea1d-f319-43c1-b594-c8b000285a0c.jpg?v=1568239332,5,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-jackson-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/swt--jackson_cranberry_bfd7899a-342f-4e4b-ac7f-4d327cf0c47f.png?v=1568239332,6,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-evanston-hangin-out-button-down-shirt,Big and Tall Evanston Hangin' Out Button Down Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>We invite you to DUCK THE TUCK!  Our “Hangin' Out” Collection of shirts are designed to be worn hangin' out; anytime, anywhere, for the ultimate in casual sophistication . These shirts feature just the right amount of tapering for a clean look, a lower sitting bottom button that reduces the dreaded flair, and a dialed-in length for the perfect Hangin' Out look.\nAll Hangin’ Out woven shirts come with our signature Tweener Button, which is hidden between the 2nd and 3rd button to bridge the gap between too buttoned-up and not buttoned-up enough. Get involved!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6' 1"" 185 pounds and is wearing a size MR.\nClick buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Johnnie-O will gladly accept returns of any full price, unworn, unwashed merchandise for a full refund, or exchange within 30 days of purchase. Please note that any original shipping charges are not eligible for refund.</sectionBody></section></sections>",Johnnie-O-men,MWL,"johnnie-o",,Title, Default Title,Link,https://www.johnnie-o.com/products/big-and-tall-evanston-hangin-out-button-down-shirt,,,,1,,deny,manual,125,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4610_EVANSTON_Mens_Woven_LIGHT_GRAY_Front_SM_Grey_d370bcfb-76fe-426d-8bf1-aebb37dfb234.jpg?v=1568239281,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-evanston-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4610_EVANSTON_Mens_Woven_LIGHT_GRAY_Front_flt_SM_Gray_81fb0540-8ba0-4dd2-8800-f86703497e9a.jpg?v=1568239281,2,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-evanston-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4610_EVANSTON_Mens_Woven_LIGHT_GRAY_Detail_2_SM_Gray_84b13b19-d851-4c5e-896b-f147d6dad521.jpg?v=1568239281,3,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-evanston-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4610_EVANSTON_Mens_Woven_LIGHT_GRAY_Detail_SM_Gray_3ef62a68-47cb-4882-b3d5-1ced16d8bc67.jpg?v=1568239281,4,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-evanston-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4610_EVANSTON_Mens_Woven_LIGHT_GRAY_Detail_3_SM_Gray_84b69dfe-5f52-4516-a656-67ae37bb4d10.jpg?v=1568239281,5,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-evanston-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/swt--evanston_light_gray_bf2a0270-40f8-40b6-8e59-60bb53fbde3a.png?v=1568239281,6,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-yellowstone-hangin-out-button-down-shirt,Big and Tall Yellowstone Hangin' Out Button Down Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>We invite you to DUCK THE TUCK!  Our “Hangin' Out” Collection of shirts are designed to be worn hangin' out; anytime, anywhere, for the ultimate in casual sophistication . These shirts feature just the right amount of tapering for a clean look, a lower sitting bottom button that reduces the dreaded flair, and a dialed-in length for the perfect Hangin' Out look.\nAll Hangin’ Out woven shirts come with our signature Tweener Button, which is hidden between the 2nd and 3rd button to bridge the gap between too buttoned-up and not buttoned-up enough. Get involved!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6' 1"" 185 pounds and is wearing a size MR.\nClick buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Johnnie-O will gladly accept returns of any full price, unworn, unwashed merchandise for a full refund, or exchange within 30 days of purchase. Please note that any original shipping charges are not eligible for refund.</sectionBody></section></sections>",Johnnie-O-men,MWL,"johnnie-o",,Title, Default Title,Link,https://www.johnnie-o.com/products/big-and-tall-yellowstone-hangin-out-button-down-shirt,,,,1,,deny,manual,125,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4580_YELLOWSTONE_Mens_Woven_LAGUNA_BLUE_Front_SM_Grey_ca431769-3c1d-4065-8752-440f4fdf0759.jpg?v=1568239138,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-yellowstone-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/swt--yellowstone_laguna_blue_c8ee5628-2c38-4ed1-89b5-c9461d092d21.png?v=1568239138,2,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-yellowstone-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4580_YELLOWSTONE_Mens_Woven_LAGUNA_BLUE_Detail_3_SM_Gray_01db7ec7-2b8c-43e5-a144-9c0b35db07ad.jpg?v=1568239138,3,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-yellowstone-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4580_YELLOWSTONE_Mens_Woven_LAGUNA_BLUE_Detail_SM_Gray_8295f666-fe0b-4e77-b37f-023e895fb003.jpg?v=1568239138,4,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-yellowstone-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4580_YELLOWSTONE_Mens_Woven_LAGUNA_BLUE_Detail_2_SM_Gray_c14c01f0-64ce-4bae-b46a-44abc38da7bc.jpg?v=1568239138,5,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-yellowstone-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4580_YELLOWSTONE_Mens_Woven_LAGUNA_BLUE_Front_flt_SM_Gray_3bc68314-6a23-4943-ad7e-2cdb1d93b29a.jpg?v=1568239138,6,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-montana-hangin-out-button-down-shirt,Big and Tall Montana Hangin' Out Button Down Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>We invite you to DUCK THE TUCK!  Our “Hangin' Out” Collection of shirts are designed to be worn hangin' out; anytime, anywhere, for the ultimate in casual sophistication . These shirts feature just the right amount of tapering for a clean look, a lower sitting bottom button that reduces the dreaded flair, and a dialed-in length for the perfect Hangin' Out look.\nAll Hangin’ Out woven shirts come with our signature Tweener Button, which is hidden between the 2nd and 3rd button to bridge the gap between too buttoned-up and not buttoned-up enough. Get involved!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6' 1"" 185 pounds and is wearing a size MR.\nClick buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Johnnie-O will gladly accept returns of any full price, unworn, unwashed merchandise for a full refund, or exchange within 30 days of purchase. Please note that any original shipping charges are not eligible for refund.</sectionBody></section></sections>",Johnnie-O-men,MWL,"johnnie-o",,Title, Default Title,Link,https://www.johnnie-o.com/products/big-and-tall-montana-hangin-out-button-down-shirt,,,,1,,deny,manual,125,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4570_MONTANA_Mens_Woven_LAGUNA_BLUE_Front_SM_Grey_4eedb601-57ca-4fab-bb67-607dde98bff9.jpg?v=1568239153,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-montana-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4570_MONTANA_Mens_Woven_LAGUNA_BLUE_Front_flt_SM_Gray_224edcbc-e744-4565-96b7-7a47c845b78e.jpg?v=1568239153,2,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-montana-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4570_MONTANA_Mens_Woven_LAGUNA_BLUE_Detail_2_SM_Gray_25c49650-186d-4a58-94c4-34e3e11a013d.jpg?v=1568239153,3,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-montana-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4570_MONTANA_Mens_Woven_LAGUNA_BLUE_Detail_SM_Gray_377be970-95e2-4b60-9a48-a960bbf7a331.jpg?v=1568239153,4,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-montana-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4570_MONTANA_Mens_Woven_LAGUNA_BLUE_Detail_3_SM_Gray_683bcc61-a4e5-4472-87d0-d57998c58a0a.jpg?v=1568239153,5,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,big-and-tall-montana-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/swt--montana_laguna_blue_5e1bde0c-a983-4728-aedf-a78dedcf2522.png?v=1568239153,6,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,buck-hangin-out-button-down-shirt,Buck Hangin' Out Button Down Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>We invite you to DUCK THE TUCK!  Our “Hangin' Out” Collection of shirts are designed to be worn hangin' out; anytime, anywhere, for the ultimate in casual sophistication . These shirts feature just the right amount of tapering for a clean look, a lower sitting bottom button that reduces the dreaded flair, and a dialed-in length for the perfect Hangin' Out look.\nAll Hangin’ Out woven shirts come with our signature Tweener Button, which is hidden between the 2nd and 3rd button to bridge the gap between too buttoned-up and not buttoned-up enough. Get involved!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6' 1"" 185 pounds and is wearing a size MR.\nClick buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Johnnie-O will gladly accept returns of any full price, unworn, unwashed merchandise for a full refund, or exchange within 30 days of purchase. Please note that any original shipping charges are not eligible for refund.</sectionBody></section></sections>",Johnnie-O-men,MWL,"johnnie-o, sport shirts",,Title, Default Title,Link,https://www.johnnie-o.com/products/buck-hangin-out-button-down-shirt,,,,1,,deny,manual,115,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4780_BUCK_Mens_WOVEN_MARLIN_Front_flt_2_SM_Grey.jpg?v=1568142061,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,buck-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4780_BUCK_Mens_Woven_MARLIN_Front_SM_Grey.jpg?v=1568141964,2,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,buck-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4780_BUCK_Mens_Woven_MARLIN_Back_SM_Grey.jpg?v=1568141964,3,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,buck-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4780_BUCK_Mens_WOVEN_MARLIN_Detail2_SM_Grey.jpg?v=1568141964,4,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,buck-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4780_BUCK_Mens_WOVEN_MARLIN_Detail_SM_Grey.jpg?v=1568141964,5,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,buck-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMWL4780_BUCK_Mens_WOVEN_MARLIN_Detail3_SM_Grey.jpg?v=1568141964,6,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,buck-hangin-out-button-down-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/swt--buck_marlin.png?v=1568141964,7,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-lakeside,Stark 1/4 Zip Sweater Fleece,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Go a step beyond casual in a dressier version of a simple fleece pullover.  Not only is this a cool-weather staple, but the spandex fleece finish is so incredibly soft, you won't want to take it off. Its a good thing we made it in three colors!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6' 1"" 185 pounds and is wearing a size MR.\nClick buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Johnnie-O will gladly accept returns of any full price, unworn, unwashed merchandise for a full refund, or exchange within 30 days of purchase. Please note that any original shipping charges are not eligible for refund.</sectionBody></section></sections>",Johnnie-O-men,MKO,"johnnie-o, outerwear",,Title, Default Title,Link,https://www.johnnie-o.com/products/stark-1-4-zip-sweater-fleece?variant=19733403893829,,,,1,,deny,manual,145,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_LAKESIDE_Front_SM_Gray.jpg?v=1572915430,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-lakeside,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_LAKESIDE_Back_SM_Gray.jpg?v=1571957848,2,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-lakeside,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_LAKESIDE_Detail_SM_GRAY.jpg?v=1571957848,3,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-lakeside,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_LAKESIDE_Front_flt_SM_GRAY.jpg?v=1571957848,4,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-baltic,Stark 1/4 Zip Sweater Fleece,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Go a step beyond casual in a dressier version of a simple fleece pullover.  Not only is this a cool-weather staple, but the spandex fleece finish is so incredibly soft, you won't want to take it off. Its a good thing we made it in three colors!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6' 1"" 185 pounds and is wearing a size MR.\nClick buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Johnnie-O will gladly accept returns of any full price, unworn, unwashed merchandise for a full refund, or exchange within 30 days of purchase. Please note that any original shipping charges are not eligible for refund.</sectionBody></section></sections>",Johnnie-O-men,MKO,"johnnie-o, outerwear",,Title, Default Title,Link,https://www.johnnie-o.com/products/stark-1-4-zip-sweater-fleece?variant=19733403729989,,,,1,,deny,manual,145,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_BALTIC_Front_SM_Gray.jpg?v=1572915430,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-baltic,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_BALTIC_Back_SM_Gray.jpg?v=1572915430,2,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-baltic,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_LAKESIDE_Detail_SM_Gray_7488de0a-d160-425f-8985-d491809d6939.jpg?v=1572915430,3,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-baltic,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_LAKESIDE_Front_flt_SM_Gray_3889c24a-c782-443d-966e-4a8e677efe5d.jpg?v=1572915430,4,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-quarry,Stark 1/4 Zip Sweater Fleece,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Go a step beyond casual in a dressier version of a simple fleece pullover.  Not only is this a cool-weather staple, but the spandex fleece finish is so incredibly soft, you won't want to take it off. Its a good thing we made it in three colors!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6' 1"" 185 pounds and is wearing a size MR.\nClick buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Johnnie-O will gladly accept returns of any full price, unworn, unwashed merchandise for a full refund, or exchange within 30 days of purchase. Please note that any original shipping charges are not eligible for refund.</sectionBody></section></sections>",Johnnie-O-men,MKO,"johnnie-o, outerwear",,Title, Default Title,Link,https://www.johnnie-o.com/products/stark-1-4-zip-sweater-fleece?variant=19733404057669,,,,1,,deny,manual,145,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_QUARRY_Front_SM_Gray.jpg?v=1571957963,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-quarry,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_QUARRY_Back_SM_Gray_b490b294-5e43-431e-81e5-04e05799f6ee.jpg?v=1571957963,2,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-quarry,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_QUARRY_Detail_SM_Gray.jpg?v=1571957963,3,,,,,,,,,,,,,,,,,,,,,,
Johnnie-O-men,stark-1-4-zip-sweater-fleece-quarry,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2275/0137/products/JMKO1860_STARK_Mens_Layering_QUARRY_Front_flt_SM_Gray.jpg?v=1571957963,4,,,,,,,,,,,,,,,,,,,,,,
