Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Taylrd-men,olive-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1129-min.jpg?v=1568242539,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,olive-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1131-min.jpg?v=1568242539,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,olive-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1144-min.jpg?v=1568242539,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,olive-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1146-min.jpg?v=1568242539,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,olive-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Olive-min_cbf56633-6387-4898-b9cd-896bf520c8d2.jpg?v=1568440231,6,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chino-shorts,Midnight Navy | Tech Chino Shorts,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Click the buy button for more info. Made from the highest quality fabric. Features: 4-Way Stretch</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6'1"" and wears a medium slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping on order over $75 and free 30-day returns on purchase.</sectionBody></section></sections>",Taylrd-men,tech shorts,"taylrd, bottoms, chino, shorts",,Title, Default Title,Link,https://www.taylrdclothing.com/products/midnight-navy-tech-chino-shorts,,,,1,,deny,manual,59,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1102-min.jpg?v=1568242352,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1113-min.jpg?v=1568242352,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1116-min.jpg?v=1568242352,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1119-min.jpg?v=1568242352,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1121-min.jpg?v=1568242352,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Blue-min_b9a9feb1-320a-4bcf-a014-d81c56f97511.jpg?v=1568440481,6,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-shorts,Desert Sand | Tech Chino Shorts,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Click the buy button for more info. Made from the highest quality fabric. Features: 4-Way Stretch</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6'1"" and wears a medium slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping on order over $75 and free 30-day returns on purchase.</sectionBody></section></sections>",Taylrd-men,tech shorts,"taylrd, bottoms, chino, shorts",,Title, Default Title,Link,https://www.taylrdclothing.com/products/desert-sand-tech-chino-shorts,,,,1,,deny,manual,59,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1151-min_79bec029-e3fd-417c-a35b-ce1e435eb003.jpg?v=1568898683,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1159-min_bbb70976-f46b-49d2-9f4b-0675808b71cf.jpg?v=1568898638,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1162-min_7a66b956-5c13-4f41-be66-0ca7bd4f2ae8.jpg?v=1568898634,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1170-min_56038958-090f-4cd1-b89c-8fea1f4b5fca.jpg?v=1568898674,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1176-min_3b7b61c8-677a-4014-9718-13bf7de54d3e.jpg?v=1568898678,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-shorts,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Beige-min_27429307-5e7b-4c75-95f5-9a660db6b816.jpg?v=1568831777,6,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,rust-tech-chino-pants,Rust | Tech Chino Pants,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Click the buy button for more info. Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants. Features: 4-Way Stretch</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model: Model is 6'2"" and wears a 32x32 TAYLRD Fit Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping on order over $75 and free 30-day returns on purchase.</sectionBody></section></sections>",Taylrd-men,Tech Chino,"taylrd, bottoms, chino",,Title, Default Title,Link,https://www.taylrdclothing.com/products/rust-tech-chino-pants,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-673-min.jpg?v=1571697025,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Taylrd-men,rust-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-675-min.jpg?v=1571697025,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,rust-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-681-min.jpg?v=1571697025,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,rust-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-693-min.jpg?v=1571697025,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,rust-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-694-min.jpg?v=1571697025,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,rust-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/TechChinos_1800x1800_grande_28e4fd65-3317-4874-82a9-ba713c56695a.jpg?v=1571697025,6,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,rust-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Rust-min.jpg?v=1571697025,7,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-pants,Desert Sand | Tech Chino Pants,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Click the buy button for more info. Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants. Features: 4-Way Stretch</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model: Model is 6'2"" and wears a 32x32 TAYLRD Fit Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping on order over $75 and free 30-day returns on purchase.</sectionBody></section></sections>",Taylrd-men,Tech Chino,"taylrd, bottoms, chino",,Title, Default Title,Link,https://www.taylrdclothing.com/products/desert-sand-tech-chino-pants,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/4-min_49f218e5-8db8-476a-91c8-aa4964515c51.jpg?v=1571697037,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/2-min_1b6b4a5e-7cc5-4f51-8296-e2b549cbef77.jpg?v=1571697037,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/1-min_7447f16d-3e15-4fee-8617-6bef918f3233.jpg?v=1571697037,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/3-min.jpg?v=1571697037,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/TechChinos_1800x1800_grande_1bd0e115-e189-4855-83bf-e7808ba5e0b2.jpg?v=1571697037,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,desert-sand-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Beige-min_2f691e6d-62aa-4dae-8cff-4e11efb1ad94.jpg?v=1571697037,6,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,olive-tech-chino-pants,Olive | Tech Chino Pants,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Click the buy button for more info. Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants. Features: 4-Way Stretch</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model: Model is 6'2"" and wears a 32x32 TAYLRD Fit Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping on order over $75 and free 30-day returns on purchase.</sectionBody></section></sections>",Taylrd-men,Tech Chino,"taylrd, bottoms, chino",,Title, Default Title,Link,https://www.taylrdclothing.com/products/olive-tech-chino-pants,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1077-min.jpg?v=1571697043,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Taylrd-men,olive-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/33-min_2.jpg?v=1571697043,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,olive-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1096-min.jpg?v=1571697043,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,olive-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-1100-min.jpg?v=1571697043,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,olive-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/TechChinos_1800x1800_grande_a8238119-3548-4613-aeb7-169c17293d24.jpg?v=1571697043,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,olive-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Olive-min.jpg?v=1571697043,6,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,port-tech-chino-pants,Port | Tech Chino Pants,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Click the buy button for more info. Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants. Features: 4-Way Stretch</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model: Model is 6'2"" and wears a 32x32 TAYLRD Fit Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping on order over $75 and free 30-day returns on purchase.</sectionBody></section></sections>",Taylrd-men,Tech Chino,"taylrd, bottoms, chino",,Title, Default Title,Link,https://www.taylrdclothing.com/products/port-tech-chino-pants,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-645-min.jpg?v=1571697012,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Taylrd-men,port-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-664-min.jpg?v=1571697012,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,port-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-652-min.jpg?v=1571697012,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,port-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/TechChinos_1800x1800_grande_9c70af86-bda5-46eb-81f9-a962da52c853.jpg?v=1571697012,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,port-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Port-min.jpg?v=1571697012,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,slate-grey-tech-chino-pants,Slate Grey | Tech Chino Pants,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Click the buy button for more info. Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants. Features: 4-Way Stretch</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model: Model is 6'2"" and wears a 32x32 TAYLRD Fit Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping on order over $75 and free 30-day returns on purchase.</sectionBody></section></sections>",Taylrd-men,Tech Chino,"taylrd, bottoms, chino",,Title, Default Title,Link,https://www.taylrdclothing.com/products/slate-grey-tech-chino-pants,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-738-min.jpg?v=1571697019,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Taylrd-men,slate-grey-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-750-min.jpg?v=1571697019,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,slate-grey-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-775-min.jpg?v=1571697019,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,slate-grey-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-766-min.jpg?v=1571697019,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,slate-grey-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/TechChinos_1800x1800_grande_fd149a2f-80e5-4fae-beb9-9dcbc92c7c77.jpg?v=1571697019,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,slate-grey-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Grey-min_a6f5ceaf-a89a-4b9f-bfd3-62bc62f234bf.jpg?v=1571697019,6,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chinos,Midnight Navy | Tech Chino Pants,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Click the buy button for more info. Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants. Features: 4-Way Stretch</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model: Model is 6'2"" and wears a 32x32 TAYLRD Fit Fabric: 96% Cotton, 4% Spandex Fit Options:TAYLRD Fit – Our Signature Fit. Tapered from thigh through the leg down to give you the modern-day tailored look. Slimmer than our Slim Fit pants.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping on order over $75 and free 30-day returns on purchase.</sectionBody></section></sections>",Taylrd-men,Tech Chino,"taylrd, bottoms, chino",,Title, Default Title,Link,https://www.taylrdclothing.com/products/midnight-navy-tech-chinos,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-951-min.jpg?v=1571697031,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chinos,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-959-min.jpg?v=1571697031,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chinos,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-964-min.jpg?v=1571697031,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chinos,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-970-min.jpg?v=1571697031,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chinos,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Taylrd-Clothing-FAll-2019-976-min.jpg?v=1571697031,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chinos,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/TechChinos_1800x1800_grande_f092c85b-c2fc-4052-918b-a599f6f02ff3.jpg?v=1571697031,6,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,midnight-navy-tech-chinos,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/Blue-min_00b85d1a-4d69-4a01-a90a-d7cbf5260f11.jpg?v=1571697031,7,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-black-tech-chino-pants,Standard Fit Black | Tech Chino Pants,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Click the buy button for more info. Made from the highest quality fabric. Features: 4-Way Stretch</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6'1"" and wears a medium slim.  This product and price only applies to standard fitCAREMachine wash warm, with like colors Do not bleach Tumble dry low, warm iron</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping on order over $75 and free 30-day returns on purchase.</sectionBody></section></sections>",Taylrd-men,Tech Chino,"taylrd, bottoms, chino, finalsale",,Title, Default Title,Link,https://www.taylrdclothing.com/products/standard-fit-black-tech-chino-pants,,,,1,,deny,manual,50,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/DSC_9302_edited-min_c4980859-e7e6-463a-b6be-7c4d35802619.jpg?v=1567764747,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-black-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/DSC_9308-min_f1ac0294-a2db-4470-a329-16d41d911e9f.jpg?v=1567764693,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-black-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/DSC_9312_edited-min_aeedc166-e411-4659-b432-2a14ad86dbb7.jpg?v=1567764781,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-black-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/DSC_9316-min_8f834f77-3bb6-41b7-9b8c-f4c839e5a2f3.jpg?v=1567764861,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-black-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/DSC_9318-min_2ea46733-e1c3-4b35-b052-d3f21b681eb4.jpg?v=1567764853,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-black-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/5-min_3bf6113b-ae98-46d7-a6e3-cc7207edd5cf.jpg?v=1567764972,6,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-black-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/3-min_884e2710-8c7d-48e9-b3d5-bb5749d129ea.jpg?v=1567764721,7,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-black-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/TechChinos_1800x1800_295c3d14-e60f-4ab2-9903-fdb1cb3113c3.jpg?v=1567764777,8,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-black-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/black-min_9d2b4a93-e1e0-4508-8050-752130b8586e.jpg?v=1567764581,9,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-blue-tech-chino-pants,Standard Fit Blue | Tech Chino Pants,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Click the buy button for more info. Made from the highest quality fabric. Features: 4-Way Stretch</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Model is 6'1"" and wears a medium slim.  This product and price only applies to standard fitCAREMachine wash warm, with like colors Do not bleach Tumble dry low, warm iron</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping on order over $75 and free 30-day returns on purchase.</sectionBody></section></sections>",Taylrd-men,pants2.0,"taylrd, bottoms, chino, finalsale",,Title, Default Title,Link,https://www.taylrdclothing.com/products/standard-fit-blue-tech-chino-pants,,,,1,,deny,manual,50,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/DSC_9352_edited-min_99ccf1eb-f622-44db-8b3a-851b272c1c14.jpg?v=1567764878,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-blue-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/DSC_9359-min_b99a6edd-6f2a-4705-b29c-e2cee6ef8972.jpg?v=1567764717,2,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-blue-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/DSC_9367-min_c2348b87-0aa5-4f1d-ab3f-75e1f10c5e39.jpg?v=1567764794,3,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-blue-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/DSC_9366_edited-min_8047d3d1-c015-4dd7-96a4-dcac3e8ba623.jpg?v=1567764655,4,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-blue-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/DSC_9382-min_940cb8d4-aee9-469c-b8ff-d996726e47b0.jpg?v=1567764839,5,,,,,,,,,,,,,,,,,,,,,,
Taylrd-men,standard-fit-blue-tech-chino-pants,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1632/0523/products/6-min_ade2be35-212b-4257-aff8-b855eebf0501.jpg?v=1567764968,6,,,,,,,,,,,,,,,,,,,,,,
